A,B,BitWidth,Exact,Truncated,Simplified,Reduced,Stochastic,AbsError_Truncated,RelError_Truncated,AbsError_Simplified,RelError_Simplified,AbsError_Reduced,RelError_Reduced,AbsError_Stochastic,RelError_Stochastic
1,13,64,14,0,13,14,3407238511801075276,14,1.0,1,0.07142857142857142,0,0.0,3407238511801075262,2.4337417941436253e+17
1,14,64,15,0,15,15,597837677133316939,15,1.0,0,0.0,0,0.0,597837677133316924,3.985584514222113e+16
1,14,64,15,0,15,15,6049047162254746531,15,1.0,0,0.0,0,0.0,6049047162254746516,4.032698108169831e+17
1,15,64,16,0,15,16,15488063979107833167,16,1.0,1,0.0625,0,0.0,15488063979107833151,9.680039986942396e+17
1,15,64,16,0,15,16,12488818461906835004,16,1.0,1,0.0625,0,0.0,12488818461906834988,7.805511538691772e+17
2,0,64,2,0,2,2,2936255199858182514,2,1.0,0,0.0,0,0.0,2936255199858182512,1.4681275999290913e+18
2,0,64,2,0,2,2,17355037910884136598,2,1.0,0,0.0,0,0.0,17355037910884136596,8.677518955442068e+18
2,1,64,3,0,3,3,7980423574830545941,3,1.0,0,0.0,0,0.0,7980423574830545938,2.660141191610182e+18
2,1,64,3,0,3,3,12869045165920230487,3,1.0,0,0.0,0,0.0,12869045165920230484,4.2896817219734103e+18
2,2,64,4,0,2,4,4189212233886329261,4,1.0,2,0.5,0,0.0,4189212233886329257,1.0473030584715823e+18
2,2,64,4,0,2,4,18179068813882635238,4,1.0,2,0.5,0,0.0,18179068813882635234,4.5447672034706586e+18
2,3,64,5,0,3,5,11735301624236399921,5,1.0,2,0.4,0,0.0,11735301624236399916,2.34706032484728e+18
2,3,64,5,0,3,5,17930625728386244748,5,1.0,2,0.4,0,0.0,17930625728386244743,3.586125145677249e+18
2,4,64,6,0,6,6,13140668710921197923,6,1.0,0,0.0,0,0.0,13140668710921197917,2.1901114518201997e+18
2,4,64,6,0,6,6,5832028221949558805,6,1.0,0,0.0,0,0.0,5832028221949558799,9.720047036582598e+17
2,5,64,7,0,7,7,1343684601142440049,7,1.0,0,0.0,0,0.0,1343684601142440042,1.9195494302034858e+17
2,5,64,7,0,7,7,4106251514482261690,7,1.0,0,0.0,0,0.0,4106251514482261683,5.866073592117517e+17
2,6,64,8,0,6,8,2028098357621922351,8,1.0,2,0.25,0,0.0,2028098357621922343,2.535122947027403e+17
2,6,64,8,0,6,8,9707130123808323175,8,1.0,2,0.25,0,0.0,9707130123808323167,1.2133912654760404e+18
2,7,64,9,0,7,9,11877595625395067176,9,1.0,2,0.2222222222222222,0,0.0,11877595625395067167,1.3197328472661187e+18
2,7,64,9,0,7,9,10439988977504478816,9,1.0,2,0.2222222222222222,0,0.0,10439988977504478807,1.1599987752782753e+18
2,8,64,10,0,10,10,3913036643509820310,10,1.0,0,0.0,0,0.0,3913036643509820300,3.91303664350982e+17
2,8,64,10,0,10,10,7091920754659347339,10,1.0,0,0.0,0,0.0,7091920754659347329,7.091920754659347e+17
2,9,64,11,0,11,11,11908436162672131326,11,1.0,0,0.0,0,0.0,11908436162672131315,1.0825851056974665e+18
2,9,64,11,0,11,11,9068265719889632359,11,1.0,0,0.0,0,0.0,9068265719889632348,8.243877927172393e+17
2,10,64,12,0,10,12,12189669089302997887,12,1.0,2,0.16666666666666666,0,0.0,12189669089302997875,1.0158057574419165e+18
2,10,64,12,0,10,12,3384788700708638635,12,1.0,2,0.16666666666666666,0,0.0,3384788700708638623,2.8206572505905322e+17
2,11,64,13,0,11,13,15083903053649472992,13,1.0,2,0.15384615384615385,0,0.0,15083903053649472979,1.1603002348961134e+18
2,11,64,13,0,11,13,17718479563416363329,13,1.0,2,0.15384615384615385,0,0.0,17718479563416363316,1.3629599664166433e+18
2,12,64,14,0,14,14,13106729133869912924,14,1.0,0,0.0,0,0.0,13106729133869912910,9.361949381335652e+17
2,12,64,14,0,14,14,13006248148809345375,14,1.0,0,0.0,0,0.0,13006248148809345361,9.290177249149532e+17
2,13,64,15,0,15,15,10021528963038548062,15,1.0,0,0.0,0,0.0,10021528963038548047,6.681019308692365e+17
2,13,64,15,0,15,15,16863444442284405450,15,1.0,0,0.0,0,0.0,16863444442284405435,1.124229629485627e+18
2,14,64,16,0,14,16,600694707754849488,16,1.0,2,0.125,0,0.0,600694707754849472,3.75434192346781e+16
2,14,64,16,0,14,16,854000656084883652,16,1.0,2,0.125,0,0.0,854000656084883636,5.3375041005305224e+16
2,15,64,17,0,15,17,8670491024642220367,17,1.0,2,0.11764705882352941,0,0.0,8670491024642220350,5.100288838024835e+17
2,15,64,17,0,15,17,10641253035826255172,17,1.0,2,0.11764705882352941,0,0.0,10641253035826255155,6.259560609309562e+17
3,0,64,3,0,3,3,5105661915002987903,3,1.0,0,0.0,0,0.0,5105661915002987900,1.7018873050009958e+18
3,0,64,3,0,3,3,7418727555586001261,3,1.0,0,0.0,0,0.0,7418727555586001258,2.4729091851953336e+18
3,1,64,4,0,3,4,7896005062975460490,4,1.0,1,0.25,0,0.0,7896005062975460486,1.974001265743865e+18
3,1,64,4,0,3,4,13110258511305886352,4,1.0,1,0.25,0,0.0,13110258511305886348,3.2775646278264714e+18
3,2,64,5,0,3,5,2424086807521852276,5,1.0,2,0.4,0,0.0,2424086807521852271,4.848173615043704e+17
3,2,64,5,0,3,5,8301534171635794886,5,1.0,2,0.4,0,0.0,8301534171635794881,1.660306834327159e+18
3,3,64,6,0,3,6,5978566024713988764,6,1.0,3,0.5,0,0.0,5978566024713988758,9.964276707856648e+17
3,3,64,6,0,3,6,4100706984488320006,6,1.0,3,0.5,0,0.0,4100706984488320000,6.834511640813866e+17
3,4,64,7,0,7,7,10322253131148054209,7,1.0,0,0.0,0,0.0,10322253131148054202,1.4746075901640077e+18
3,4,64,7,0,7,7,14110286863564879897,7,1.0,0,0.0,0,0.0,14110286863564879890,2.0157552662235543e+18
3,5,64,8,0,7,8,5989542141298982711,8,1.0,1,0.125,0,0.0,5989542141298982703,7.486927676623729e+17
3,5,64,8,0,7,8,7735558375480326190,8,1.0,1,0.125,0,0.0,7735558375480326182,9.669447969350408e+17
3,6,64,9,0,7,9,9551408853888898103,9,1.0,2,0.2222222222222222,0,0.0,9551408853888898094,1.0612676504320998e+18
3,6,64,9,0,7,9,13557061943017901497,9,1.0,2,0.2222222222222222,0,0.0,13557061943017901488,1.506340215890878e+18
3,7,64,10,0,7,10,8080321677837009100,10,1.0,3,0.3,0,0.0,8080321677837009090,8.080321677837009e+17
3,7,64,10,0,7,10,970704672715108723,10,1.0,3,0.3,0,0.0,970704672715108713,9.707046727151086e+16
3,8,64,11,0,11,11,14442478650409298304,11,1.0,0,0.0,0,0.0,14442478650409298293,1.3129526045826634e+18
3,8,64,11,0,11,11,1491926576339053853,11,1.0,0,0.0,0,0.0,1491926576339053842,1.356296887580958e+17
3,9,64,12,0,11,12,11803998361723648817,12,1.0,1,0.08333333333333333,0,0.0,11803998361723648805,9.836665301436374e+17
3,9,64,12,0,11,12,6442229076078962422,12,1.0,1,0.08333333333333333,0,0.0,6442229076078962410,5.368524230065802e+17
3,10,64,13,0,11,13,10334420808888375333,13,1.0,2,0.15384615384615385,0,0.0,10334420808888375320,7.949554468375674e+17
3,10,64,13,0,11,13,7913686924489022493,13,1.0,2,0.15384615384615385,0,0.0,7913686924489022480,6.087451480376172e+17
3,11,64,14,0,11,14,7296638594587430650,14,1.0,3,0.21428571428571427,0,0.0,7296638594587430636,5.2118847104195936e+17
3,11,64,14,0,11,14,3014472145320339017,14,1.0,3,0.21428571428571427,0,0.0,3014472145320339003,2.153194389514528e+17
3,12,64,15,0,15,15,6364899598391383930,15,1.0,0,0.0,0,0.0,6364899598391383915,4.243266398927589e+17
3,12,64,15,0,15,15,14610509784043857575,15,1.0,0,0.0,0,0.0,14610509784043857560,9.740339856029238e+17
3,13,64,16,0,15,16,12992995260642333894,16,1.0,1,0.0625,0,0.0,12992995260642333878,8.120622037901459e+17
3,13,64,16,0,15,16,2703979786639862297,16,1.0,1,0.0625,0,0.0,2703979786639862281,1.689987366649914e+17
3,14,64,17,0,15,17,17689261453908737369,17,1.0,2,0.11764705882352941,0,0.0,17689261453908737352,1.0405447914063963e+18
3,14,64,17,0,15,17,18415462518605703240,17,1.0,2,0.11764705882352941,0,0.0,18415462518605703223,1.0832625010944531e+18
3,15,64,18,0,15,18,5666554590940425141,18,1.0,3,0.16666666666666666,0,0.0,5666554590940425123,3.148085883855792e+17
3,15,64,18,0,15,18,12992133392145866414,18,1.0,3,0.16666666666666666,0,0.0,12992133392145866396,7.217851884525481e+17
4,0,64,4,0,4,4,7865078143217524970,4,1.0,0,0.0,0,0.0,7865078143217524966,1.9662695358043812e+18
4,0,64,4,0,4,4,6785510363108476987,4,1.0,0,0.0,0,0.0,6785510363108476983,1.6963775907771192e+18
4,1,64,5,0,5,5,9051500330602910473,5,1.0,0,0.0,0,0.0,9051500330602910468,1.8103000661205821e+18
4,1,64,5,0,5,5,15348115787840166258,5,1.0,0,0.0,0,0.0,15348115787840166253,3.0696231575680333e+18
4,2,64,6,0,6,6,974691236631809236,6,1.0,0,0.0,0,0.0,974691236631809230,1.6244853943863488e+17
4,2,64,6,0,6,6,16651822606580046316,6,1.0,0,0.0,0,0.0,16651822606580046310,2.775303767763341e+18
4,3,64,7,0,7,7,8483062823977436631,7,1.0,0,0.0,0,0.0,8483062823977436624,1.2118661177110623e+18
4,3,64,7,0,7,7,4789874318642049087,7,1.0,0,0.0,0,0.0,4789874318642049080,6.84267759806007e+17
4,4,64,8,0,4,8,9879073255792359552,8,1.0,4,0.5,0,0.0,9879073255792359544,1.234884156974045e+18
4,4,64,8,0,4,8,14051212226830993669,8,1.0,4,0.5,0,0.0,14051212226830993661,1.7564015283538742e+18
4,5,64,9,0,5,9,4919615924295559348,9,1.0,4,0.4444444444444444,0,0.0,4919615924295559339,5.4662399158839546e+17
4,5,64,9,0,5,9,853439411384196612,9,1.0,4,0.4444444444444444,0,0.0,853439411384196603,9.482660126491074e+16
4,6,64,10,0,6,10,1416895255021722254,10,1.0,4,0.4,0,0.0,1416895255021722244,1.4168952550217222e+17
4,6,64,10,0,6,10,10757911920562680812,10,1.0,4,0.4,0,0.0,10757911920562680802,1.075791192056268e+18
4,7,64,11,0,7,11,1037824034000061397,11,1.0,4,0.36363636363636365,0,0.0,1037824034000061386,9.434763945455104e+16
4,7,64,11,0,7,11,353004599936001557,11,1.0,4,0.36363636363636365,0,0.0,353004599936001546,3.209132726690923e+16
4,8,64,12,0,12,12,8957515044954469658,12,1.0,0,0.0,0,0.0,8957515044954469646,7.464595870795392e+17
4,8,64,12,0,12,12,1091726173493792613,12,1.0,0,0.0,0,0.0,1091726173493792601,9.097718112448272e+16
4,9,64,13,0,13,13,3105861037707353555,13,1.0,0,0.0,0,0.0,3105861037707353542,2.3891238751595027e+17
4,9,64,13,0,13,13,10328671541195626459,13,1.0,0,0.0,0,0.0,10328671541195626446,7.945131954765866e+17
4,10,64,14,0,14,14,6909294303303153786,14,1.0,0,0.0,0,0.0,6909294303303153772,4.93521021664511e+17
4,10,64,14,0,14,14,9931390772583808925,14,1.0,0,0.0,0,0.0,9931390772583808911,7.093850551845578e+17
4,11,64,15,0,15,15,576284178873026696,15,1.0,0,0.0,0,0.0,576284178873026681,3.841894525820178e+16
4,11,64,15,0,15,15,16799440419971946145,15,1.0,0,0.0,0,0.0,16799440419971946130,1.1199626946647964e+18
4,12,64,16,0,12,16,17198345238763607134,16,1.0,4,0.25,0,0.0,17198345238763607118,1.0748965774227255e+18
4,12,64,16,0,12,16,9505622741438508654,16,1.0,4,0.25,0,0.0,9505622741438508638,5.941014213399068e+17
4,13,64,17,0,13,17,5905104787182465937,17,1.0,4,0.23529411764705882,0,0.0,5905104787182465920,3.4735910512838035e+17
4,13,64,17,0,13,17,4138892657549745442,17,1.0,4,0.23529411764705882,0,0.0,4138892657549745425,2.4346427397351443e+17
4,14,64,18,0,14,18,1101767582721545821,18,1.0,4,0.2222222222222222,0,0.0,1101767582721545803,6.120931015119699e+16
4,14,64,18,0,14,18,10560336757005436631,18,1.0,4,0.2222222222222222,0,0.0,10560336757005436613,5.866853753891909e+17
4,15,64,19,0,15,19,12261731077270111665,19,1.0,4,0.21052631578947367,0,0.0,12261731077270111646,6.453542672247427e+17
4,15,64,19,0,15,19,11816317819693926966,19,1.0,4,0.21052631578947367,0,0.0,11816317819693926947,6.219114641944172e+17
5,0,64,5,0,5,5,14665915544887454260,5,1.0,0,0.0,0,0.0,14665915544887454255,2.933183108977491e+18
5,0,64,5,0,5,5,2230003345738271926,5,1.0,0,0.0,0,0.0,2230003345738271921,4.460006691476544e+17
5,1,64,6,0,5,6,17806093250531253146,6,1.0,1,0.16666666666666666,0,0.0,17806093250531253140,2.9676822084218757e+18
5,1,64,6,0,5,6,14830028363341050407,6,1.0,1,0.16666666666666666,0,0.0,14830028363341050401,2.471671393890175e+18
5,2,64,7,0,7,7,17973053252269652604,7,1.0,0,0.0,0,0.0,17973053252269652597,2.567579036038522e+18
5,2,64,7,0,7,7,13469449832472300339,7,1.0,0,0.0,0,0.0,13469449832472300332,1.9242071189246144e+18
5,3,64,8,0,7,8,10455551541725458460,8,1.0,1,0.125,0,0.0,10455551541725458452,1.3069439427156823e+18
5,3,64,8,0,7,8,13940128834680581620,8,1.0,1,0.125,0,0.0,13940128834680581612,1.7425161043350728e+18
5,4,64,9,0,5,9,10725491960593643520,9,1.0,4,0.4444444444444444,0,0.0,10725491960593643511,1.1917213289548493e+18
5,4,64,9,0,5,9,564223343369129018,9,1.0,4,0.4444444444444444,0,0.0,564223343369129009,6.269148259656989e+16
5,5,64,10,0,5,10,7939705569283331253,10,1.0,5,0.5,0,0.0,7939705569283331243,7.939705569283332e+17
5,5,64,10,0,5,10,468598932552987056,10,1.0,5,0.5,0,0.0,468598932552987046,4.68598932552987e+16
5,6,64,11,0,7,11,5862148155721687977,11,1.0,4,0.36363636363636365,0,0.0,5862148155721687966,5.329225596110625e+17
5,6,64,11,0,7,11,13352891815949210533,11,1.0,4,0.36363636363636365,0,0.0,13352891815949210522,1.2138992559953828e+18
5,7,64,12,0,7,12,17855208401119565741,12,1.0,5,0.4166666666666667,0,0.0,17855208401119565729,1.4879340334266304e+18
5,7,64,12,0,7,12,3440726936755550818,12,1.0,5,0.4166666666666667,0,0.0,3440726936755550806,2.8672724472962925e+17
5,8,64,13,0,13,13,6919750965900581551,13,1.0,0,0.0,0,0.0,6919750965900581538,5.322885358385063e+17
5,8,64,13,0,13,13,8333507491990159892,13,1.0,0,0.0,0,0.0,8333507491990159879,6.410390378453969e+17
5,9,64,14,0,13,14,10152093692680321920,14,1.0,1,0.07142857142857142,0,0.0,10152093692680321906,7.251495494771658e+17
5,9,64,14,0,13,14,6630642728889973650,14,1.0,1,0.07142857142857142,0,0.0,6630642728889973636,4.736173377778552e+17
5,10,64,15,0,15,15,3875036532151321282,15,1.0,0,0.0,0,0.0,3875036532151321267,2.583357688100881e+17
5,10,64,15,0,15,15,8480566813035409743,15,1.0,0,0.0,0,0.0,8480566813035409728,5.653711208690273e+17
5,11,64,16,0,15,16,12709717728255292249,16,1.0,1,0.0625,0,0.0,12709717728255292233,7.943573580159557e+17
5,11,64,16,0,15,16,8358211981998323234,16,1.0,1,0.0625,0,0.0,8358211981998323218,5.223882488748952e+17
5,12,64,17,0,13,17,6768218439274901632,17,1.0,4,0.23529411764705882,0,0.0,6768218439274901615,3.9813049642793536e+17
5,12,64,17,0,13,17,2931331073558096758,17,1.0,4,0.23529411764705882,0,0.0,2931331073558096741,1.724312396210645e+17
5,13,64,18,0,13,18,13429392245382435695,18,1.0,5,0.2777777777777778,0,0.0,13429392245382435677,7.460773469656909e+17
5,13,64,18,0,13,18,9096580346506440361,18,1.0,5,0.2777777777777778,0,0.0,9096580346506440343,5.0536557480591334e+17
5,14,64,19,0,15,19,17186686983001767532,19,1.0,4,0.21052631578947367,0,0.0,17186686983001767513,9.045624727895667e+17
5,14,64,19,0,15,19,5362858930083927791,19,1.0,4,0.21052631578947367,0,0.0,5362858930083927772,2.82255733162312e+17
5,15,64,20,0,15,20,16391180034173928461,20,1.0,5,0.25,0,0.0,16391180034173928441,8.195590017086964e+17
5,15,64,20,0,15,20,4385613118718612061,20,1.0,5,0.25,0,0.0,4385613118718612041,2.192806559359306e+17
6,0,64,6,0,6,6,15415505742925802778,6,1.0,0,0.0,0,0.0,15415505742925802772,2.5692509571543004e+18
6,0,64,6,0,6,6,13193638767166134517,6,1.0,0,0.0,0,0.0,13193638767166134511,2.198939794527689e+18
6,1,64,7,0,7,7,218666099872354456,7,1.0,0,0.0,0,0.0,218666099872354449,3.123801426747921e+16
6,1,64,7,0,7,7,6985319892732853444,7,1.0,0,0.0,0,0.0,6985319892732853437,9.979028418189791e+17
6,2,64,8,0,6,8,4697812437805352256,8,1.0,2,0.25,0,0.0,4697812437805352248,5.87226554725669e+17
6,2,64,8,0,6,8,7175761563634669694,8,1.0,2,0.25,0,0.0,7175761563634669686,8.969701954543337e+17
6,3,64,9,0,7,9,2006812547301914308,9,1.0,2,0.2222222222222222,0,0.0,2006812547301914299,2.229791719224349e+17
6,3,64,9,0,7,9,11269081455995745243,9,1.0,2,0.2222222222222222,0,0.0,11269081455995745234,1.252120161777305e+18
6,4,64,10,0,6,10,10618270399834352868,10,1.0,4,0.4,0,0.0,10618270399834352858,1.0618270399834353e+18
6,4,64,10,0,6,10,15700505649849387612,10,1.0,4,0.4,0,0.0,15700505649849387602,1.5700505649849388e+18
6,5,64,11,0,7,11,1722614912817857478,11,1.0,4,0.36363636363636365,0,0.0,1722614912817857467,1.566013557107143e+17
6,5,64,11,0,7,11,472676235255684111,11,1.0,4,0.36363636363636365,0,0.0,472676235255684100,4.297056684142582e+16
6,6,64,12,0,6,12,14843562426521502263,12,1.0,6,0.5,0,0.0,14843562426521502251,1.2369635355434586e+18
6,6,64,12,0,6,12,8577571426393093146,12,1.0,6,0.5,0,0.0,8577571426393093134,7.147976188660911e+17
6,7,64,13,0,7,13,10061308239638637752,13,1.0,6,0.46153846153846156,0,0.0,10061308239638637739,7.739467876645106e+17
6,7,64,13,0,7,13,15966179999239838273,13,1.0,6,0.46153846153846156,0,0.0,15966179999239838260,1.2281676922492183e+18
6,8,64,14,0,14,14,18022766101388921600,14,1.0,0,0.0,0,0.0,18022766101388921586,1.2873404358134943e+18
6,8,64,14,0,14,14,286742045442118851,14,1.0,0,0.0,0,0.0,286742045442118837,2.048157467443706e+16
6,9,64,15,0,15,15,77012509902445055,15,1.0,0,0.0,0,0.0,77012509902445040,5134167326829669.0
6,9,64,15,0,15,15,16078793404411842371,15,1.0,0,0.0,0,0.0,16078793404411842356,1.0719195602941229e+18
6,10,64,16,0,14,16,579418022306185334,16,1.0,2,0.125,0,0.0,579418022306185318,3.6213626394136584e+16
6,10,64,16,0,14,16,1767382341374618465,16,1.0,2,0.125,0,0.0,1767382341374618449,1.1046139633591365e+17
6,11,64,17,0,15,17,8722170969285998527,17,1.0,2,0.11764705882352941,0,0.0,8722170969285998510,5.130688805462352e+17
6,11,64,17,0,15,17,11655548996163570144,17,1.0,2,0.11764705882352941,0,0.0,11655548996163570127,6.856205291860924e+17
6,12,64,18,0,14,18,18429848816822228822,18,1.0,4,0.2222222222222222,0,0.0,18429848816822228804,1.0238804898234572e+18
6,12,64,18,0,14,18,11896214687811599054,18,1.0,4,0.2222222222222222,0,0.0,11896214687811599036,6.609008159895333e+17
6,13,64,19,0,15,19,12882341194410959565,19,1.0,4,0.21052631578947367,0,0.0,12882341194410959546,6.780179576005768e+17
6,13,64,19,0,15,19,2076850541554873251,19,1.0,4,0.21052631578947367,0,0.0,2076850541554873232,1.0930792323973018e+17
6,14,64,20,0,14,20,5826037642719916973,20,1.0,6,0.3,0,0.0,5826037642719916953,2.9130188213599584e+17
6,14,64,20,0,14,20,4604393506671867912,20,1.0,6,0.3,0,0.0,4604393506671867892,2.302196753335934e+17
6,15,64,21,0,15,21,7988378002014730096,21,1.0,6,0.2857142857142857,0,0.0,7988378002014730075,3.803989524768919e+17
6,15,64,21,0,15,21,3756161642350742331,21,1.0,6,0.2857142857142857,0,0.0,3756161642350742310,1.788648401119401e+17
7,0,64,7,0,7,7,8916886185296940348,7,1.0,0,0.0,0,0.0,8916886185296940341,1.2738408836138486e+18
7,0,64,7,0,7,7,12419028436344154313,7,1.0,0,0.0,0,0.0,12419028436344154306,1.7741469194777364e+18
7,1,64,8,0,7,8,3277713724750665429,8,1.0,1,0.125,0,0.0,3277713724750665421,4.0971421559383315e+17
7,1,64,8,0,7,8,13313136775851240414,8,1.0,1,0.125,0,0.0,13313136775851240406,1.664142096981405e+18
7,2,64,9,0,7,9,13688241247735482351,9,1.0,2,0.2222222222222222,0,0.0,13688241247735482342,1.5209156941928315e+18
7,2,64,9,0,7,9,14275668169348541141,9,1.0,2,0.2222222222222222,0,0.0,14275668169348541132,1.5861853521498378e+18
7,3,64,10,0,7,10,376359797875232116,10,1.0,3,0.3,0,0.0,376359797875232106,3.763597978752321e+16
7,3,64,10,0,7,10,2111615600525732539,10,1.0,3,0.3,0,0.0,2111615600525732529,2.1116156005257325e+17
7,4,64,11,0,7,11,16625216843646578327,11,1.0,4,0.36363636363636365,0,0.0,16625216843646578316,1.5113833494224161e+18
7,4,64,11,0,7,11,7861112340057196160,11,1.0,4,0.36363636363636365,0,0.0,7861112340057196149,7.14646576368836e+17
7,5,64,12,0,7,12,985497252881011594,12,1.0,5,0.4166666666666667,0,0.0,985497252881011582,8.212477107341763e+16
7,5,64,12,0,7,12,16854039352684243981,12,1.0,5,0.4166666666666667,0,0.0,16854039352684243969,1.4045032793903537e+18
7,6,64,13,0,7,13,16538121225088601026,13,1.0,6,0.46153846153846156,0,0.0,16538121225088601013,1.2721631711606615e+18
7,6,64,13,0,7,13,5456818700920346999,13,1.0,6,0.46153846153846156,0,0.0,5456818700920346986,4.1975528468618054e+17
7,7,64,14,0,7,14,17539004862653918377,14,1.0,7,0.5,0,0.0,17539004862653918363,1.252786061618137e+18
7,7,64,14,0,7,14,7077348558193604525,14,1.0,7,0.5,0,0.0,7077348558193604511,5.0552489701382886e+17
7,8,64,15,0,15,15,12066997310799116179,15,1.0,0,0.0,0,0.0,12066997310799116164,8.044664873866077e+17
7,8,64,15,0,15,15,973229355406216795,15,1.0,0,0.0,0,0.0,973229355406216780,6.488195702708112e+16
7,9,64,16,0,15,16,17794363664992456962,16,1.0,1,0.0625,0,0.0,17794363664992456946,1.1121477290620285e+18
7,9,64,16,0,15,16,5222984966910452431,16,1.0,1,0.0625,0,0.0,5222984966910452415,3.264365604319033e+17
7,10,64,17,0,15,17,3806624943792814095,17,1.0,2,0.11764705882352941,0,0.0,3806624943792814078,2.2391911434075376e+17
7,10,64,17,0,15,17,11563600599895745752,17,1.0,2,0.11764705882352941,0,0.0,11563600599895745735,6.802117999938674e+17
7,11,64,18,0,15,18,6456248812240323061,18,1.0,3,0.16666666666666666,0,0.0,6456248812240323043,3.586804895689068e+17
7,11,64,18,0,15,18,1505361105067257868,18,1.0,3,0.16666666666666666,0,0.0,1505361105067257850,8.363117250373654e+16
7,12,64,19,0,15,19,10569344771680875355,19,1.0,4,0.21052631578947367,0,0.0,10569344771680875336,5.562813037726776e+17
7,12,64,19,0,15,19,478637019199001455,19,1.0,4,0.21052631578947367,0,0.0,478637019199001436,2.519142206310534e+16
7,13,64,20,0,15,20,8676160716478096414,20,1.0,5,0.25,0,0.0,8676160716478096394,4.3380803582390483e+17
7,13,64,20,0,15,20,129351880685149134,20,1.0,5,0.25,0,0.0,129351880685149114,6467594034257456.0
7,14,64,21,0,15,21,1693591137397520393,21,1.0,6,0.2857142857142857,0,0.0,1693591137397520372,8.064719701892954e+16
7,14,64,21,0,15,21,6931258464659508372,21,1.0,6,0.2857142857142857,0,0.0,6931258464659508351,3.3005992688854803e+17
7,15,64,22,0,15,22,18337828119815213352,22,1.0,7,0.3181818181818182,0,0.0,18337828119815213330,8.335376418097824e+17
7,15,64,22,0,15,22,9882710302395793313,22,1.0,7,0.3181818181818182,0,0.0,9882710302395793291,4.4921410465435424e+17
8,0,64,8,0,8,8,8264788894673556694,8,1.0,0,0.0,0,0.0,8264788894673556686,1.0330986118341946e+18
8,0,64,8,0,8,8,3629223286052010630,8,1.0,0,0.0,0,0.0,3629223286052010622,4.536529107565013e+17
8,1,64,9,0,9,9,14518049110174665213,9,1.0,0,0.0,0,0.0,14518049110174665204,1.613116567797185e+18
8,1,64,9,0,9,9,5440328143863580081,9,1.0,0,0.0,0,0.0,5440328143863580072,6.044809048737311e+17
8,2,64,10,0,10,10,6192424672023416127,10,1.0,0,0.0,0,0.0,6192424672023416117,6.192424672023416e+17
8,2,64,10,0,10,10,7984731493085713433,10,1.0,0,0.0,0,0.0,7984731493085713423,7.984731493085714e+17
8,3,64,11,0,11,11,9755615136411632427,11,1.0,0,0.0,0,0.0,9755615136411632416,8.868741033101484e+17
8,3,64,11,0,11,11,9433568135178723363,11,1.0,0,0.0,0,0.0,9433568135178723352,8.575971031980658e+17
8,4,64,12,0,12,12,6484612289552957704,12,1.0,0,0.0,0,0.0,6484612289552957692,5.403843574627465e+17
8,4,64,12,0,12,12,341816537934445247,12,1.0,0,0.0,0,0.0,341816537934445235,2.8484711494537104e+16
8,5,64,13,0,13,13,534993742636587761,13,1.0,0,0.0,0,0.0,534993742636587748,4.115336481819906e+16
8,5,64,13,0,13,13,16102078106442288770,13,1.0,0,0.0,0,0.0,16102078106442288757,1.238621392803253e+18
8,6,64,14,0,14,14,16322232643377096841,14,1.0,0,0.0,0,0.0,16322232643377096827,1.165873760241221e+18
8,6,64,14,0,14,14,6451720791050802834,14,1.0,0,0.0,0,0.0,6451720791050802820,4.6083719936077165e+17
8,7,64,15,0,15,15,7065172030449409134,15,1.0,0,0.0,0,0.0,7065172030449409119,4.7101146869662726e+17
8,7,64,15,0,15,15,12595109310251403852,15,1.0,0,0.0,0,0.0,12595109310251403837,8.396739540167602e+17
8,8,64,16,0,8,16,17362997113467026464,16,1.0,8,0.5,0,0.0,17362997113467026448,1.0851873195916892e+18
8,8,64,16,0,8,16,4192315715915442757,16,1.0,8,0.5,0,0.0,4192315715915442741,2.6201973224471517e+17
8,9,64,17,0,9,17,10367336612840925080,17,1.0,8,0.47058823529411764,0,0.0,10367336612840925063,6.098433301671132e+17
8,9,64,17,0,9,17,14713952281560762312,17,1.0,8,0.47058823529411764,0,0.0,14713952281560762295,8.655266047976919e+17
8,10,64,18,0,10,18,7754573710920896094,18,1.0,8,0.4444444444444444,0,0.0,7754573710920896076,4.308096506067165e+17
8,10,64,18,0,10,18,9518388523131596662,18,1.0,8,0.4444444444444444,0,0.0,9518388523131596644,5.287993623961998e+17
8,11,64,19,0,11,19,709133077840039653,19,1.0,8,0.42105263157894735,0,0.0,709133077840039634,3.73227935705284e+16
8,11,64,19,0,11,19,4890542312550428612,19,1.0,8,0.42105263157894735,0,0.0,4890542312550428593,2.5739696381844362e+17
8,12,64,20,0,12,20,16224419917794799373,20,1.0,8,0.4,0,0.0,16224419917794799353,8.112209958897399e+17
8,12,64,20,0,12,20,837502192764525116,20,1.0,8,0.4,0,0.0,837502192764525096,4.187510963822626e+16
8,13,64,21,0,13,21,14974696954404217978,21,1.0,8,0.38095238095238093,0,0.0,14974696954404217957,7.130808073525818e+17
8,13,64,21,0,13,21,10289335540826982961,21,1.0,8,0.38095238095238093,0,0.0,10289335540826982940,4.899683590869992e+17
8,14,64,22,0,14,22,5735785453239474012,22,1.0,8,0.36363636363636365,0,0.0,5735785453239473990,2.6071752060179427e+17
8,14,64,22,0,14,22,7524827047978149854,22,1.0,8,0.36363636363636365,0,0.0,7524827047978149832,3.420375930899159e+17
